,Unnamed: 0,Elapsed Time,Date,System UTC Time,Time,Groundspeed,Airspeed(Ind),Airspeed(True),Fuel Weight,Gross Weight,Fuel Flow-[0],Fuel Flow-[1],Fuel Pressure-[0],Fuel Pressure-[1],Oil Pressure-[0],Oil Pressure-[1],Oil Temp,Engine Temp-[0],Engine Temp-[1],Engine Torque (N1),Engine Torque (N2),Engine speeds (N1)-[0],Engine speeds (N1)-[1],Engine speeds (N2)-[0],Engine speeds (N2)-[1],Engine speeds (NP2)-[0],Engine speeds (NP2)-[1],Engine speeds (NP1)-[0],Engine speeds (NP1)-[1],Rotor RPM-[0],Rotor RPM Value-[0],Rotor RPM Value-[1],Rotor Torque-[0],T5 Temp ITT-[0],T5 Temp ITT-[1],Unnamed: 34,image_path
363,6614,1168.160,01/01/2022,18:49:56.9,1251.391 ,215.025 ,110,215.025 ,913.999 ,9106.892 ,0.041 ,0.041 ,30.000 ,30.000 ,109.924 ,109.924 ,32.000 ,951.228 ,951.228 ,0.000 ,0.000 ,83.476 ,83.476 ,100.450 ,100.450 ,107.482 ,107.482 ,107.482 ,107.482 ,107.482 ,32.924 ,193.673 ,18.676 ,510.682 ,510.682 ,,653_2022-01-01 13-30-31.mp4.jpeg
364,6616,1168.530,01/01/2022,18:49:57.3,1251.761 ,214.314 ,110,214.314 ,913.999 ,9106.892 ,0.041 ,0.041 ,30.000 ,30.000 ,109.865 ,109.865 ,32.000 ,949.317 ,949.317 ,0.000 ,0.000 ,83.298 ,83.298 ,100.418 ,100.418 ,107.447 ,107.447 ,107.447 ,107.447 ,107.447 ,32.913 ,193.609 ,18.319 ,509.620 ,509.620 ,,654_2022-01-01 13-30-31.mp4.jpeg
365,6623,1169.794,01/01/2022,18:49:58.6,1253.024 ,211.873 ,108,211.873 ,913.999 ,9106.892 ,0.040 ,0.040 ,30.000 ,30.000 ,109.759 ,109.759 ,32.000 ,946.345 ,946.345 ,0.000 ,0.000 ,82.978 ,82.978 ,100.182 ,100.182 ,107.195 ,107.195 ,107.195 ,107.195 ,107.195 ,32.836 ,193.151 ,17.827 ,507.969 ,507.969 ,,658_2022-01-01 13-30-31.mp4.jpeg
366,6625,1170.160,01/01/2022,18:49:58.9,1253.390 ,211.182 ,108,211.183 ,913.999 ,9106.892 ,0.040 ,0.040 ,30.000 ,30.000 ,109.763 ,109.763 ,32.000 ,946.707 ,946.707 ,0.000 ,0.000 ,82.993 ,82.993 ,100.093 ,100.093 ,107.099 ,107.099 ,107.099 ,107.099 ,107.099 ,32.806 ,192.978 ,17.895 ,508.170 ,508.170 ,,635_2022-01-01 13-30-31.mp4.jpeg
367,6625,1170.160,01/01/2022,18:49:58.9,1253.390 ,211.182 ,108,211.183 ,913.999 ,9106.892 ,0.040 ,0.040 ,30.000 ,30.000 ,109.763 ,109.763 ,32.000 ,946.707 ,946.707 ,0.000 ,0.000 ,82.993 ,82.993 ,100.093 ,100.093 ,107.099 ,107.099 ,107.099 ,107.099 ,107.099 ,32.806 ,192.978 ,17.895 ,508.170 ,508.170 ,,659_2022-01-01 13-30-31.mp4.jpeg
368,6627,1170.513,01/01/2022,18:49:59.3,1253.744 ,210.522 ,108,210.522 ,913.999 ,9106.892 ,0.040 ,0.040 ,30.000 ,30.000 ,109.782 ,109.782 ,32.000 ,947.518 ,947.518 ,0.000 ,0.000 ,83.050 ,83.050 ,100.006 ,100.006 ,107.007 ,107.007 ,107.007 ,107.007 ,107.007 ,32.778 ,192.812 ,18.072 ,508.621 ,508.621 ,,660_2022-01-01 13-30-31.mp4.jpeg
369,6629,1170.879,01/01/2022,18:49:59.6,1254.110 ,209.857 ,107,209.857 ,913.999 ,9106.892 ,0.041 ,0.041 ,30.000 ,30.000 ,109.815 ,109.815 ,32.000 ,948.790 ,948.790 ,0.000 ,0.000 ,83.151 ,83.151 ,99.928 ,99.928 ,106.923 ,106.923 ,106.923 ,106.923 ,106.923 ,32.752 ,192.661 ,18.293 ,509.328 ,509.328 ,,661_2022-01-01 13-30-31.mp4.jpeg
370,6632,1171.421,01/01/2022,18:50:00.2,1254.652 ,208.893 ,107,208.893 ,913.999 ,9106.892 ,0.041 ,0.041 ,30.000 ,30.000 ,109.893 ,109.893 ,32.000 ,951.629 ,951.629 ,0.000 ,0.000 ,83.389 ,83.389 ,99.847 ,99.847 ,106.837 ,106.837 ,106.837 ,106.837 ,106.837 ,32.727 ,192.510 ,18.798 ,510.905 ,510.905 ,,663_2022-01-01 13-30-31.mp4.jpeg
371,6634,1171.787,01/01/2022,18:50:00.6,1255.018 ,208.274 ,107,208.274 ,913.999 ,9106.892 ,0.042 ,0.042 ,30.000 ,30.000 ,109.958 ,109.958 ,32.000 ,953.923 ,953.923 ,0.000 ,0.000 ,83.587 ,83.587 ,99.817 ,99.817 ,106.804 ,106.804 ,106.804 ,106.804 ,106.804 ,32.717 ,192.452 ,19.230 ,512.180 ,512.180 ,,664_2022-01-01 13-30-31.mp4.jpeg
372,6636,1172.134,01/01/2022,18:50:00.9,1255.364 ,207.713 ,106,207.713 ,913.999 ,9106.892 ,0.042 ,0.042 ,30.000 ,30.000 ,110.025 ,110.025 ,32.000 ,956.260 ,956.260 ,0.000 ,0.000 ,83.791 ,83.791 ,99.797 ,99.797 ,106.783 ,106.783 ,106.783 ,106.783 ,106.783 ,32.711 ,192.415 ,19.681 ,513.478 ,513.478 ,,665_2022-01-01 13-30-31.mp4.jpeg
373,6638,1172.502,01/01/2022,18:50:01.3,1255.733 ,207.142 ,106,207.141 ,913.999 ,9106.892 ,0.043 ,0.043 ,30.000 ,30.000 ,110.102 ,110.102 ,32.000 ,958.923 ,958.923 ,0.000 ,0.000 ,84.024 ,84.024 ,99.779 ,99.779 ,106.764 ,106.764 ,106.764 ,106.764 ,106.764 ,32.705 ,192.380 ,20.224 ,514.957 ,514.957 ,,666_2022-01-01 13-30-31.mp4.jpeg
374,6640,1172.864,01/01/2022,18:50:01.6,1256.094 ,206.622 ,106,206.622 ,913.999 ,9106.892 ,0.043 ,0.043 ,30.000 ,30.000 ,110.182 ,110.182 ,32.000 ,961.722 ,961.722 ,0.000 ,0.000 ,84.269 ,84.269 ,99.759 ,99.759 ,106.742 ,106.742 ,106.742 ,106.742 ,106.742 ,32.698 ,192.341 ,20.801 ,516.513 ,516.513 ,,667_2022-01-01 13-30-31.mp4.jpeg
375,6647,1174.130,01/01/2022,18:50:02.9,1257.361 ,205.099 ,105,205.099 ,913.999 ,9106.892 ,0.046 ,0.046 ,30.000 ,30.000 ,110.530 ,110.530 ,32.000 ,974.436 ,974.436 ,0.000 ,0.000 ,85.340 ,85.340 ,99.671 ,99.671 ,106.648 ,106.648 ,106.648 ,106.648 ,106.648 ,32.669 ,192.172 ,23.380 ,523.576 ,523.576 ,,671_2022-01-01 13-30-31.mp4.jpeg
376,6651,1174.851,01/01/2022,18:50:03.6,1258.081 ,204.455 ,104,204.455 ,913.999 ,9106.892 ,0.048 ,0.048 ,30.000 ,30.000 ,110.743 ,110.743 ,32.000 ,982.556 ,982.556 ,0.000 ,0.000 ,85.998 ,85.998 ,99.684 ,99.684 ,106.662 ,106.662 ,106.662 ,106.662 ,106.662 ,32.674 ,192.200 ,24.972 ,528.087 ,528.087 ,,673_2022-01-01 13-30-31.mp4.jpeg
377,6655,1175.563,01/01/2022,18:50:04.3,1258.794 ,203.977 ,104,203.977 ,913.999 ,9106.892 ,0.049 ,0.049 ,30.000 ,30.000 ,110.922 ,110.922 ,32.000 ,989.647 ,989.647 ,0.000 ,0.000 ,86.557 ,86.557 ,99.725 ,99.725 ,106.706 ,106.706 ,106.706 ,106.706 ,106.706 ,32.687 ,192.279 ,26.419 ,532.026 ,532.026 ,,675_2022-01-01 13-30-31.mp4.jpeg
378,6658,1176.109,01/01/2022,18:50:04.9,1259.340 ,203.722 ,104,203.722 ,913.999 ,9106.892 ,0.050 ,0.050 ,30.000 ,30.000 ,111.046 ,111.046 ,32.000 ,994.756 ,994.756 ,0.000 ,0.000 ,86.946 ,86.946 ,99.734 ,99.734 ,106.715 ,106.715 ,106.715 ,106.715 ,106.715 ,32.690 ,192.294 ,27.479 ,534.865 ,534.865 ,,677_2022-01-01 13-30-31.mp4.jpeg
379,6660,1176.462,01/01/2022,18:50:05.2,1259.692 ,203.605 ,104,203.605 ,913.999 ,9106.892 ,0.051 ,0.051 ,30.000 ,30.000 ,111.129 ,111.129 ,32.000 ,998.262 ,998.262 ,0.000 ,0.000 ,87.205 ,87.205 ,99.726 ,99.726 ,106.707 ,106.707 ,106.707 ,106.707 ,106.707 ,32.687 ,192.279 ,28.203 ,536.812 ,536.812 ,,678_2022-01-01 13-30-31.mp4.jpeg
380,6662,1176.810,01/01/2022,18:50:05.6,1260.040 ,203.529 ,103,203.529 ,913.999 ,9106.892 ,0.052 ,0.052 ,30.000 ,30.000 ,111.215 ,111.215 ,32.000 ,1001.941 ,1001.941 ,0.000 ,0.000 ,87.473 ,87.473 ,99.713 ,99.713 ,106.693 ,106.693 ,106.693 ,106.693 ,106.693 ,32.683 ,192.254 ,28.952 ,538.856 ,538.856 ,,679_2022-01-01 13-30-31.mp4.jpeg
381,6664,1177.172,01/01/2022,18:50:05.9,1260.403 ,203.490 ,103,203.490 ,913.999 ,9106.892 ,0.053 ,0.053 ,30.000 ,30.000 ,111.307 ,111.307 ,32.000 ,1006.009 ,1006.009 ,0.000 ,0.000 ,87.764 ,87.764 ,99.705 ,99.705 ,106.684 ,106.684 ,106.684 ,106.684 ,106.684 ,32.680 ,192.238 ,29.753 ,541.116 ,541.116 ,,680_2022-01-01 13-30-31.mp4.jpeg
382,6668,1177.874,01/01/2022,18:50:06.6,1261.105 ,203.521 ,103,203.521 ,913.999 ,9106.892 ,0.055 ,0.055 ,30.000 ,30.000 ,111.480 ,111.480 ,32.000 ,1013.903 ,1013.903 ,0.000 ,0.000 ,88.312 ,88.312 ,99.715 ,99.715 ,106.695 ,106.695 ,106.695 ,106.695 ,106.695 ,32.684 ,192.259 ,31.300 ,545.502 ,545.502 ,,682_2022-01-01 13-30-31.mp4.jpeg
383,6675,1179.135,01/01/2022,18:50:07.9,1262.365 ,203.932 ,103,203.932 ,913.999 ,9106.892 ,0.057 ,0.057 ,30.000 ,30.000 ,111.757 ,111.757 ,32.000 ,1027.216 ,1027.216 ,0.000 ,0.000 ,89.192 ,89.192 ,99.744 ,99.744 ,106.726 ,106.726 ,106.726 ,106.726 ,106.726 ,32.693 ,192.313 ,33.926 ,552.898 ,552.898 ,,686_2022-01-01 13-30-31.mp4.jpeg
384,6679,1179.836,01/01/2022,18:50:08.6,1263.067 ,204.349 ,103,204.349 ,913.999 ,9106.892 ,0.059 ,0.059 ,30.000 ,30.000 ,111.902 ,111.902 ,32.000 ,1034.555 ,1034.555 ,0.000 ,0.000 ,89.656 ,89.656 ,99.754 ,99.754 ,106.737 ,106.737 ,106.737 ,106.737 ,106.737 ,32.697 ,192.335 ,35.341 ,556.975 ,556.975 ,,688_2022-01-01 13-30-31.mp4.jpeg
385,6690,1181.797,01/01/2022,18:50:10.6,1265.027 ,206.129 ,104,206.129 ,913.999 ,9106.892 ,0.063 ,0.063 ,30.000 ,30.000 ,112.271 ,112.271 ,32.000 ,1054.288 ,1054.288 ,0.000 ,0.000 ,90.844 ,90.844 ,99.758 ,99.758 ,106.742 ,106.742 ,106.742 ,106.742 ,106.742 ,32.698 ,192.343 ,39.190 ,567.938 ,567.938 ,,694_2022-01-01 13-30-31.mp4.jpeg
386,6694,1182.490,01/01/2022,18:50:11.3,1265.721 ,206.967 ,104,206.967 ,913.999 ,9106.892 ,0.065 ,0.065 ,30.000 ,30.000 ,112.393 ,112.393 ,32.000 ,1061.250 ,1061.250 ,0.000 ,0.000 ,91.239 ,91.239 ,99.793 ,99.793 ,106.778 ,106.778 ,106.778 ,106.778 ,106.778 ,32.710 ,192.410 ,40.491 ,571.806 ,571.806 ,,696_2022-01-01 13-30-31.mp4.jpeg
387,6696,1182.854,01/01/2022,18:50:11.6,1266.084 ,207.440 ,105,207.440 ,913.999 ,9106.892 ,0.066 ,0.066 ,30.000 ,30.000 ,112.448 ,112.448 ,32.000 ,1064.452 ,1064.452 ,0.000 ,0.000 ,91.416 ,91.416 ,99.803 ,99.803 ,106.789 ,106.789 ,106.789 ,106.789 ,106.789 ,32.713 ,192.429 ,41.118 ,573.585 ,573.585 ,,697_2022-01-01 13-30-31.mp4.jpeg
388,6700,1183.568,01/01/2022,18:50:12.3,1266.799 ,208.450 ,105,208.450 ,913.999 ,9106.892 ,0.067 ,0.067 ,30.000 ,30.000 ,112.557 ,112.557 ,32.000 ,1070.881 ,1070.881 ,0.000 ,0.000 ,91.772 ,91.772 ,99.797 ,99.797 ,106.783 ,106.783 ,106.783 ,106.783 ,106.783 ,32.711 ,192.415 ,42.376 ,577.156 ,577.156 ,,699_2022-01-01 13-30-31.mp4.jpeg
389,6703,1184.116,01/01/2022,18:50:12.9,1267.346 ,209.276 ,105,209.276 ,913.999 ,9106.892 ,0.068 ,0.068 ,30.000 ,30.000 ,112.641 ,112.641 ,32.000 ,1075.926 ,1075.926 ,0.000 ,0.000 ,92.046 ,92.046 ,99.804 ,99.804 ,106.791 ,106.791 ,106.791 ,106.791 ,106.791 ,32.713 ,192.430 ,43.337 ,579.959 ,579.959 ,,701_2022-01-01 13-30-31.mp4.jpeg
390,6707,1184.828,01/01/2022,18:50:13.6,1268.058 ,210.429 ,106,210.429 ,913.999 ,9106.892 ,0.070 ,0.070 ,30.000 ,30.000 ,112.746 ,112.746 ,32.000 ,1082.370 ,1082.370 ,0.000 ,0.000 ,92.390 ,92.390 ,99.812 ,99.812 ,106.799 ,106.799 ,106.799 ,106.799 ,106.799 ,32.716 ,192.447 ,44.575 ,583.539 ,583.539 ,,703_2022-01-01 13-30-31.mp4.jpeg
391,6709,1185.180,01/01/2022,18:50:13.9,1268.411 ,211.022 ,106,211.022 ,913.999 ,9106.892 ,0.070 ,0.070 ,30.000 ,30.000 ,112.795 ,112.795 ,32.000 ,1085.434 ,1085.434 ,0.000 ,0.000 ,92.550 ,92.550 ,99.818 ,99.818 ,106.805 ,106.805 ,106.805 ,106.805 ,106.805 ,32.718 ,192.458 ,45.159 ,585.241 ,585.241 ,,704_2022-01-01 13-30-31.mp4.jpeg
392,6711,1185.539,01/01/2022,18:50:14.3,1268.769 ,211.652 ,107,211.652 ,913.999 ,9106.892 ,0.071 ,0.071 ,30.000 ,30.000 ,112.841 ,112.841 ,32.000 ,1088.393 ,1088.393 ,0.000 ,0.000 ,92.701 ,92.701 ,99.835 ,99.835 ,106.824 ,106.824 ,106.824 ,106.824 ,106.824 ,32.723 ,192.491 ,45.711 ,586.885 ,586.885 ,,705_2022-01-01 13-30-31.mp4.jpeg
393,6718,1186.801,01/01/2022,18:50:15.6,1270.032 ,213.974 ,108,213.974 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,112.993 ,112.993 ,32.000 ,1098.214 ,1098.214 ,0.000 ,0.000 ,93.201 ,93.201 ,99.839 ,99.839 ,106.828 ,106.828 ,106.828 ,106.828 ,106.828 ,32.725 ,192.497 ,47.631 ,592.341 ,592.341 ,,709_2022-01-01 13-30-31.mp4.jpeg
394,6720,1187.159,01/01/2022,18:50:15.9,1270.390 ,214.659 ,108,214.659 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,113.036 ,113.036 ,32.000 ,1101.065 ,1101.065 ,0.000 ,0.000 ,93.345 ,93.345 ,99.837 ,99.837 ,106.826 ,106.826 ,106.826 ,106.826 ,106.826 ,32.724 ,192.495 ,48.180 ,593.925 ,593.925 ,,710_2022-01-01 13-30-31.mp4.jpeg
395,6722,1187.518,01/01/2022,18:50:16.3,1270.749 ,215.364 ,108,215.364 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.078 ,113.078 ,32.000 ,1103.862 ,1103.862 ,0.000 ,0.000 ,93.483 ,93.483 ,99.850 ,99.850 ,106.839 ,106.839 ,106.839 ,106.839 ,106.839 ,32.728 ,192.520 ,48.704 ,595.479 ,595.479 ,,711_2022-01-01 13-30-31.mp4.jpeg
396,6724,1187.869,01/01/2022,18:50:16.6,1271.100 ,216.047 ,109,216.047 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.110 ,113.110 ,32.000 ,1106.089 ,1106.089 ,0.000 ,0.000 ,93.586 ,93.586 ,99.889 ,99.889 ,106.881 ,106.881 ,106.881 ,106.881 ,106.881 ,32.742 ,192.599 ,49.037 ,596.716 ,596.716 ,,712_2022-01-01 13-30-31.mp4.jpeg
397,6731,1189.134,01/01/2022,18:50:17.9,1272.365 ,218.497 ,110,218.497 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.112 ,113.112 ,32.000 ,1107.258 ,1107.258 ,0.000 ,0.000 ,93.591 ,93.591 ,100.042 ,100.042 ,107.045 ,107.045 ,107.045 ,107.045 ,107.045 ,32.791 ,192.891 ,49.042 ,597.365 ,597.365 ,,716_2022-01-01 13-30-31.mp4.jpeg
398,6733,1189.488,01/01/2022,18:50:18.3,1272.719 ,219.150 ,110,219.150 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.096 ,113.096 ,32.000 ,1106.403 ,1106.403 ,0.000 ,0.000 ,93.539 ,93.539 ,100.078 ,100.078 ,107.083 ,107.083 ,107.083 ,107.083 ,107.083 ,32.804 ,192.962 ,48.815 ,596.891 ,596.891 ,,693_2022-01-01 13-30-31.mp4.jpeg
399,6733,1189.488,01/01/2022,18:50:18.3,1272.719 ,219.150 ,110,219.150 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.096 ,113.096 ,32.000 ,1106.403 ,1106.403 ,0.000 ,0.000 ,93.539 ,93.539 ,100.078 ,100.078 ,107.083 ,107.083 ,107.083 ,107.083 ,107.083 ,32.804 ,192.962 ,48.815 ,596.891 ,596.891 ,,717_2022-01-01 13-30-31.mp4.jpeg
400,6735,1189.858,01/01/2022,18:50:18.6,1273.089 ,219.814 ,111,219.814 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.075 ,113.075 ,32.000 ,1105.177 ,1105.177 ,0.000 ,0.000 ,93.471 ,93.471 ,100.108 ,100.108 ,107.115 ,107.115 ,107.115 ,107.115 ,107.115 ,32.813 ,193.017 ,48.569 ,596.210 ,596.210 ,,718_2022-01-01 13-30-31.mp4.jpeg
401,6739,1190.573,01/01/2022,18:50:19.3,1273.803 ,221.036 ,111,221.036 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,113.034 ,113.034 ,32.000 ,1102.566 ,1102.566 ,0.000 ,0.000 ,93.335 ,93.335 ,100.144 ,100.144 ,107.154 ,107.154 ,107.154 ,107.154 ,107.154 ,32.825 ,193.087 ,48.048 ,594.759 ,594.759 ,,720_2022-01-01 13-30-31.mp4.jpeg
402,6742,1191.113,01/01/2022,18:50:19.9,1274.344 ,221.900 ,112,221.900 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,112.992 ,112.992 ,32.000 ,1099.940 ,1099.940 ,0.000 ,0.000 ,93.196 ,93.196 ,100.202 ,100.202 ,107.216 ,107.216 ,107.216 ,107.216 ,107.216 ,32.844 ,193.201 ,47.463 ,593.300 ,593.300 ,,722_2022-01-01 13-30-31.mp4.jpeg
403,6746,1191.831,01/01/2022,18:50:20.6,1275.061 ,222.943 ,112,222.943 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,112.909 ,112.909 ,32.000 ,1094.813 ,1094.813 ,0.000 ,0.000 ,92.920 ,92.920 ,100.296 ,100.296 ,107.317 ,107.317 ,107.317 ,107.317 ,107.317 ,32.875 ,193.382 ,46.392 ,590.452 ,590.452 ,,724_2022-01-01 13-30-31.mp4.jpeg
404,6750,1192.522,01/01/2022,18:50:21.3,1275.753 ,223.825 ,113,223.825 ,913.999 ,9106.892 ,0.070 ,0.070 ,30.000 ,30.000 ,112.802 ,112.802 ,32.000 ,1088.275 ,1088.275 ,0.000 ,0.000 ,92.569 ,92.569 ,100.404 ,100.404 ,107.432 ,107.432 ,107.432 ,107.432 ,107.432 ,32.911 ,193.592 ,45.010 ,586.820 ,586.820 ,,726_2022-01-01 13-30-31.mp4.jpeg
405,6759,1194.139,01/01/2022,18:50:22.9,1277.370 ,225.330 ,114,225.330 ,913.999 ,9106.892 ,0.066 ,0.066 ,30.000 ,30.000 ,112.488 ,112.488 ,32.000 ,1069.145 ,1069.145 ,0.000 ,0.000 ,91.540 ,91.540 ,100.521 ,100.521 ,107.558 ,107.558 ,107.558 ,107.558 ,107.558 ,32.948 ,193.812 ,41.384 ,576.192 ,576.192 ,,731_2022-01-01 13-30-31.mp4.jpeg
406,6761,1194.495,01/01/2022,18:50:23.3,1277.726 ,225.562 ,114,225.562 ,913.999 ,9106.892 ,0.065 ,0.065 ,30.000 ,30.000 ,112.425 ,112.425 ,32.000 ,1065.346 ,1065.346 ,0.000 ,0.000 ,91.335 ,91.335 ,100.524 ,100.524 ,107.560 ,107.560 ,107.560 ,107.560 ,107.560 ,32.949 ,193.819 ,40.641 ,574.081 ,574.081 ,,732_2022-01-01 13-30-31.mp4.jpeg
407,6763,1194.853,01/01/2022,18:50:23.6,1278.083 ,225.755 ,114,225.755 ,913.999 ,9106.892 ,0.064 ,0.064 ,30.000 ,30.000 ,112.356 ,112.356 ,32.000 ,1061.329 ,1061.329 ,0.000 ,0.000 ,91.111 ,91.111 ,100.542 ,100.542 ,107.580 ,107.580 ,107.580 ,107.580 ,107.580 ,32.955 ,193.856 ,39.836 ,571.850 ,571.850 ,,733_2022-01-01 13-30-31.mp4.jpeg
408,6767,1195.572,01/01/2022,18:50:24.3,1278.803 ,226.031 ,115,226.031 ,913.999 ,9106.892 ,0.062 ,0.062 ,30.000 ,30.000 ,112.208 ,112.208 ,32.000 ,1052.927 ,1052.927 ,0.000 ,0.000 ,90.634 ,90.634 ,100.566 ,100.566 ,107.605 ,107.605 ,107.605 ,107.605 ,107.605 ,32.963 ,193.899 ,38.241 ,567.182 ,567.182 ,,735_2022-01-01 13-30-31.mp4.jpeg
409,6770,1196.113,01/01/2022,18:50:24.9,1279.344 ,226.145 ,115,226.145 ,913.999 ,9106.892 ,0.061 ,0.061 ,30.000 ,30.000 ,112.099 ,112.099 ,32.000 ,1046.809 ,1046.809 ,0.000 ,0.000 ,90.282 ,90.282 ,100.564 ,100.564 ,107.604 ,107.604 ,107.604 ,107.604 ,107.604 ,32.962 ,193.895 ,37.077 ,563.783 ,563.783 ,,737_2022-01-01 13-30-31.mp4.jpeg
410,6774,1196.818,01/01/2022,18:50:25.6,1280.049 ,226.183 ,115,226.183 ,913.999 ,9106.892 ,0.059 ,0.059 ,30.000 ,30.000 ,111.960 ,111.960 ,32.000 ,1039.182 ,1039.182 ,0.000 ,0.000 ,89.834 ,89.834 ,100.558 ,100.558 ,107.597 ,107.597 ,107.597 ,107.597 ,107.597 ,32.960 ,193.883 ,35.693 ,559.546 ,559.546 ,,739_2022-01-01 13-30-31.mp4.jpeg
411,6776,1197.177,01/01/2022,18:50:25.9,1280.408 ,226.156 ,115,226.156 ,913.999 ,9106.892 ,0.059 ,0.059 ,30.000 ,30.000 ,111.891 ,111.891 ,32.000 ,1035.480 ,1035.480 ,0.000 ,0.000 ,89.612 ,89.612 ,100.552 ,100.552 ,107.591 ,107.591 ,107.591 ,107.591 ,107.591 ,32.958 ,193.872 ,34.994 ,557.489 ,557.489 ,,740_2022-01-01 13-30-31.mp4.jpeg
412,6778,1197.541,01/01/2022,18:50:26.3,1280.771 ,226.094 ,115,226.094 ,913.999 ,9106.892 ,0.058 ,0.058 ,30.000 ,30.000 ,111.820 ,111.820 ,32.000 ,1031.760 ,1031.760 ,0.000 ,0.000 ,89.386 ,89.386 ,100.548 ,100.548 ,107.586 ,107.586 ,107.586 ,107.586 ,107.586 ,32.957 ,193.864 ,34.274 ,555.422 ,555.422 ,,741_2022-01-01 13-30-31.mp4.jpeg
413,6785,1198.787,01/01/2022,18:50:27.6,1282.018 ,225.636 ,115,225.636 ,913.999 ,9106.892 ,0.055 ,0.055 ,30.000 ,30.000 ,111.570 ,111.570 ,32.000 ,1019.091 ,1019.091 ,0.000 ,0.000 ,88.590 ,88.590 ,100.558 ,100.558 ,107.597 ,107.597 ,107.597 ,107.597 ,107.597 ,32.960 ,193.884 ,31.824 ,548.384 ,548.384 ,,745_2022-01-01 13-30-31.mp4.jpeg
414,6787,1199.161,01/01/2022,18:50:27.9,1282.391 ,225.431 ,115,225.431 ,913.999 ,9106.892 ,0.055 ,0.055 ,30.000 ,30.000 ,111.492 ,111.492 ,32.000 ,1015.275 ,1015.275 ,0.000 ,0.000 ,88.342 ,88.342 ,100.562 ,100.562 ,107.601 ,107.601 ,107.601 ,107.601 ,107.601 ,32.961 ,193.890 ,31.099 ,546.264 ,546.264 ,,746_2022-01-01 13-30-31.mp4.jpeg
415,6789,1199.515,01/01/2022,18:50:28.3,1282.746 ,225.207 ,115,225.207 ,913.999 ,9106.892 ,0.054 ,0.054 ,30.000 ,30.000 ,111.419 ,111.419 ,32.000 ,1011.758 ,1011.758 ,0.000 ,0.000 ,88.112 ,88.112 ,100.555 ,100.555 ,107.594 ,107.594 ,107.594 ,107.594 ,107.594 ,32.959 ,193.877 ,30.432 ,544.310 ,544.310 ,,747_2022-01-01 13-30-31.mp4.jpeg
416,6791,1199.864,01/01/2022,18:50:28.6,1283.094 ,224.961 ,115,224.961 ,913.999 ,9106.892 ,0.053 ,0.053 ,30.000 ,30.000 ,111.349 ,111.349 ,32.000 ,1008.426 ,1008.426 ,0.000 ,0.000 ,87.891 ,87.891 ,100.548 ,100.548 ,107.587 ,107.587 ,107.587 ,107.587 ,107.587 ,32.957 ,193.864 ,29.802 ,542.459 ,542.459 ,,748_2022-01-01 13-30-31.mp4.jpeg
417,6795,1200.559,01/01/2022,18:50:29.3,1283.790 ,224.400 ,114,224.400 ,913.999 ,9106.892 ,0.052 ,0.052 ,30.000 ,30.000 ,111.213 ,111.213 ,32.000 ,1002.087 ,1002.087 ,0.000 ,0.000 ,87.460 ,87.460 ,100.539 ,100.539 ,107.577 ,107.577 ,107.577 ,107.577 ,107.577 ,32.954 ,193.847 ,28.573 ,538.937 ,538.937 ,,750_2022-01-01 13-30-31.mp4.jpeg
418,6798,1201.102,01/01/2022,18:50:29.9,1284.333 ,223.880 ,114,223.880 ,913.999 ,9106.892 ,0.051 ,0.051 ,30.000 ,30.000 ,111.102 ,111.102 ,32.000 ,997.057 ,997.057 ,0.000 ,0.000 ,87.110 ,87.110 ,100.540 ,100.540 ,107.578 ,107.578 ,107.578 ,107.578 ,107.578 ,32.954 ,193.850 ,27.594 ,536.143 ,536.143 ,,752_2022-01-01 13-30-31.mp4.jpeg
419,6802,1201.823,01/01/2022,18:50:30.6,1285.054 ,223.117 ,114,223.117 ,913.999 ,9106.892 ,0.049 ,0.049 ,30.000 ,30.000 ,110.956 ,110.956 ,32.000 ,990.696 ,990.696 ,0.000 ,0.000 ,86.656 ,86.656 ,100.535 ,100.535 ,107.572 ,107.572 ,107.572 ,107.572 ,107.572 ,32.952 ,193.838 ,26.365 ,532.609 ,532.609 ,,754_2022-01-01 13-30-31.mp4.jpeg
